0,484	-0,005	-0,0355	0	1	NAN	
0,486	-0,0155	-0,036	0	1	NAN	
0,488	-0,027	-0,036	0	1	NAN	
0,49	-0,0365	-0,036	0	1	NAN	
0,492	-0,0465	-0,035	0	1	NAN	
0,494	-0,057	-0,0355	0	1	NAN	
0,496	-0,0675	-0,0355	0	1	NAN	
0,498	-0,0785	-0,036	0	1	NAN	
0,5	-0,0905	-0,0345	0	1	NAN	
0,502	-0,0995	-0,034	0	1	NAN	
0,504	-0,1095	-0,0325	0	1	NAN	
0,506	-0,1205	-0,0325	0	1	NAN	
0,508	-0,131	-0,032	0	1	NAN	
0,51	-0,139	-0,033	0	1	NAN	
0,512	-0,151	-0,031	0	1	NAN	
0,514	-0,1605	-0,0295	0	1	NAN	
0,516	-0,171	-0,0295	0	1	NAN	
0,518	-0,181	-0,0275	0	1	NAN	
0,52	-0,19	-0,0275	0	1	NAN	
0,522	-0,198	-0,026	0	1	NAN	
0,524	-0,2065	-0,025	0	1	NAN	
0,526	-0,2145	-0,024	0	1	NAN	
0,528	-0,222	-0,023	0	1	NAN	
0,53	-0,228	-0,022	0	1	NAN	
0,532	-0,2345	-0,021	0	1	NAN	
0,534	-0,2395	-0,0205	0	1	NAN	
0,536	-0,2445	-0,02	0	1	NAN	
0,538	-0,249	-0,019	0	1	NAN	
0,54	-0,252	-0,018	0	1	NAN	
0,542	-0,2545	-0,0165	0	1	NAN	
0,544	-0,2565	-0,015	0	1	NAN	
0,546	-0,259	-0,015	0	1	NAN	
0,548	-0,2605	-0,015	0	1	NAN	
0,55	-0,261	-0,0145	0	1	NAN	
0,552	-0,262	-0,014	0	1	NAN	
0,554	-0,2615	-0,013	0	1	NAN	
0,556	-0,261	-0,012	0	1	NAN	
0,558	-0,2615	-0,012	0	1	NAN	
0,56	-0,2615	-0,0105	0	1	NAN	
0,562	-0,26	-0,011	0	1	NAN	
0,564	-0,258	-0,01	0	1	NAN	
0,566	-0,2565	-0,009	0	1	NAN	
0,568	-0,256	-0,0085	0	1	NAN	
0,57	-0,255	-0,008	0	1	NAN	
0,572	-0,254	-0,008	0	1	NAN	
0,574	-0,2515	-0,008	0	1	NAN	
0,576	-0,25	-0,008	0	1	NAN	
0,578	-0,2495	-0,008	0	1	NAN	
0,58	-0,246	-0,0085	0	1	NAN	
0,582	-0,246	-0,006	0	1	NAN	
0,584	-0,2435	-0,006	0	1	NAN	
0,586	-0,2425	-0,006	0	1	NAN	
0,588	-0,241	-0,006	0	1	NAN	
0,59	-0,239	-0,0065	0	1	NAN	
0,592	-0,2385	-0,006	0	1	NAN	
0,594	-0,236	-0,006	0	1	NAN	
0,596	-0,235	-0,0055	0	1	NAN	
0,598	-0,234	-0,0055	0	1	NAN	
0,6	-0,234	-0,0045	0	1	NAN	
0,602	-0,231	-0,005	0	1	NAN	
0,604	-0,23	-0,0045	0	1	NAN	
0,606	-0,2285	-0,0035	0	1	NAN	
0,608	-0,228	-0,0035	0	1	NAN	
0,61	-0,23	-0,002	0	1	NAN	
0,612	-0,2265	-0,004	0	1	NAN	
0,614	-0,2255	-0,004	0	1	NAN	
0,616	-0,225	-0,0035	0	1	NAN	
0,618	-0,225	-0,0025	0	1	NAN	
0,62	-0,2255	-0,002	0	1	NAN	
0,622	-0,225	-0,0015	0	1	NAN	
0,624	-0,225	-0,0005	0	1	NAN	
0,626	-0,2255	-0,0005	0	1	NAN	
0,628	-0,2265	0	0	1	NAN	
0,63	-0,226	-0,0005	0	1	NAN	
0,632	-0,23	0,0015	0	1	NAN	
0,634	-0,2315	0,003	0	1	NAN	
0,636	-0,2335	0,0035	0	1	NAN	
0,638	-0,2365	0,004	0	1	NAN	
0,64	-0,239	0,005	0	1	NAN	
0,642	-0,2435	0,007	0	1	NAN	
0,644	-0,247	0,009	0	1	NAN	
0,646	-0,2505	0,0115	0	1	NAN	
0,648	-0,255	0,013	0	1	NAN	
0,65	-0,259	0,0135	0	1	NAN	
0,652	-0,2655	0,0165	0	1	NAN	
0,654	-0,269	0,018	0	1	NAN	
0,656	-0,2725	0,021	0	1	NAN	
0,658	-0,275	0,0245	0	1	NAN	
0,66	-0,2765	0,0265	0	1	NAN	
0,662	-0,276	0,0295	0	1	NAN	
0,664	-0,2735	0,0325	0	1	NAN	
0,666	-0,2685	0,0365	0	1	NAN	
0,668	-0,261	0,04	0	1	NAN	
0,67	-0,2525	0,043	0	1	NAN	
0,672	-0,24	0,046	0	1	NAN	
0,674	-0,227	0,048	0	1	NAN	
0,676	-0,2115	0,0515	0	1	NAN	
0,678	-0,1955	0,0545	0	1	NAN	
0,68	-0,18	0,057	0	1	NAN	
0,682	-0,164	0,06	0	1	NAN	
0,684	-0,1475	0,063	0	1	NAN	
0,686	-0,13	0,065	0	1	NAN	
0,688	-0,113	0,0665	0	1	NAN	
0,69	-0,096	0,0665	0	1	NAN	
0,692	-0,081	0,068	0	1	NAN	
0,694	-0,0645	0,0685	0	1	NAN	
0,696	-0,0485	0,0695	0	1	NAN	
0,698	-0,032	0,07	0	1	NAN	
0,7	-0,014	0,069	0	1	NAN	
0,702	0,0015	0,068	0	1	NAN	
0,704	0,0185	0,067	0	1	NAN	
0,706	0,0355	0,0665	0	1	NAN	
0,708	0,0535	0,0655	0	1	NAN	
0,71	0,069	0,0635	0	1	NAN	
0,712	0,0855	0,06	0	1	NAN	
0,714	0,1025	0,057	0	1	NAN	
0,716	0,1185	0,054	0	1	NAN	
0,718	0,1335	0,0515	0	1	NAN	
0,72	0,146	0,0495	0	1	NAN	
0,722	0,1585	0,046	0	1	NAN	
0,724	0,1695	0,0425	0	1	NAN	
0,726	0,179	0,04	0	1	NAN	
0,728	0,188	0,036	0	1	NAN	
0,73	0,1965	0,032	0	1	NAN	
0,732	0,1995	0,0295	0	1	NAN	
0,734	0,203	0,027	0	1	NAN	
0,736	0,2065	0,024	0	1	NAN	
0,738	0,2095	0,0215	0	1	NAN	
0,74	0,211	0,02	0	1	NAN	
0,742	0,213	0,0165	0	1	NAN	
0,744	0,2145	0,015	0	1	NAN	
0,746	0,2155	0,0135	0	1	NAN	
0,748	0,2175	0,0125	0	1	NAN	
0,75	0,22	0,009	0	1	NAN	
0,752	0,2195	0,008	0	1	NAN	
0,754	0,222	0,0065	0	1	NAN	
0,756	0,2235	0,005	0	1	NAN	
0,758	0,226	0,004	0	1	NAN	
0,76	0,228	0,0035	0	1	NAN	
0,762	0,23	0,002	0	1	NAN	
0,764	0,232	0,001	0	1	NAN	
0,766	0,2345	-0,0005	0	1	NAN	
0,768	0,238	-0,0015	0	1	NAN	
0,77	0,2405	-0,002	0	1	NAN	
0,772	0,243	-0,0035	0	1	NAN	
0,774	0,246	-0,0045	0	1	NAN	
0,776	0,249	-0,006	0	1	NAN	
0,778	0,2525	-0,0065	0	1	NAN	
0,78	0,2555	-0,0075	0	1	NAN	
0,782	0,26	-0,0095	0	1	NAN	
0,784	0,263	-0,0105	0	1	NAN	
0,786	0,266	-0,011	0	1	NAN	
0,788	0,2685	-0,012	0	1	NAN	
0,79	0,272	-0,0145	0	1	NAN	
0,792	0,2725	-0,016	0	1	NAN	
0,794	0,2725	-0,018	0	1	NAN	
0,796	0,272	-0,0195	0	1	NAN	
0,798	0,2695	-0,02	0	1	NAN	
0,8	0,2665	-0,022	0	1	NAN	
0,802	0,2605	-0,0235	0	1	NAN	
0,804	0,254	-0,025	0	1	NAN	
0,806	0,246	-0,027	0	1	NAN	
0,808	0,2375	-0,0285	0	1	NAN	
0,81	0,2285	-0,0315	0	1	NAN	
0,812	0,2135	-0,0325	0	1	NAN	
0,814	0,2	-0,0345	0	1	NAN	
0,816	0,1855	-0,036	0	1	NAN	
0,818	0,171	-0,0385	0	1	NAN	
0,82	0,157	-0,04	0	1	NAN	
0,822	0,14	-0,0405	0	1	NAN	
0,824	0,124	-0,042	0	1	NAN	
0,826	0,1075	-0,0435	0	1	NAN	
0,828	0,0915	-0,045	0	1	NAN	
0,83	0,076	-0,046	0	1	NAN	
0,832	0,062	-0,0475	0	1	NAN	
0,834	0,046	-0,0485	0	1	NAN	
0,836	0,0315	-0,0485	0	1	NAN	
0,838	0,0175	-0,05	0	1	NAN	
0,84	0,003	-0,0505	0	1	NAN	
0,842	-0,011	-0,05	0	1	NAN	
0,844	-0,027	-0,051	0	1	NAN	
0,846	-0,0405	-0,0505	0	1	NAN	
0,848	-0,055	-0,05	0	1	NAN	
0,85	-0,069	-0,05	0	1	NAN	
0,852	-0,084	-0,0495	0	1	NAN	
0,854	-0,1	-0,049	0	1	NAN	
0,856	-0,1145	-0,0485	0	1	NAN	
0,858	-0,1295	-0,0475	0	1	NAN	
0,86	-0,1445	-0,0455	0	1	NAN	
0,862	-0,158	-0,044	0	1	NAN	
0,864	-0,1725	-0,0425	0	1	NAN	
0,866	-0,1865	-0,0415	0	1	NAN	
0,868	-0,1995	-0,04	0	1	NAN	
0,87	-0,2105	-0,0395	0	1	NAN	
0,872	-0,2225	-0,0365	0	1	NAN	
0,874	-0,2325	-0,0355	0	1	NAN	
0,876	-0,2405	-0,0335	0	1	NAN	
0,878	-0,2475	-0,0315	0	1	NAN	
0,88	-0,253	-0,0295	0	1	NAN	
0,882	-0,256	-0,028	0	1	NAN	
0,884	-0,2585	-0,026	0	1	NAN	
0,886	-0,26	-0,024	0	1	NAN	
0,888	-0,2605	-0,022	0	1	NAN	
0,89	-0,26	-0,0205	0	1	NAN	
0,892	-0,258	-0,0195	0	1	NAN	
0,894	-0,2575	-0,0185	0	1	NAN	
0,896	-0,2555	-0,0175	0	1	NAN	
0,898	-0,253	-0,0155	0	1	NAN	
0,9	-0,2485	-0,015	0	1	NAN	
0,902	-0,248	-0,012	0	1	NAN	
0,904	-0,246	-0,0115	0	1	NAN	
0,906	-0,244	-0,0105	0	1	NAN	
0,908	-0,242	-0,0095	0	1	NAN	
0,91	-0,2405	-0,008	0	1	NAN	
0,912	-0,2375	-0,007	0	1	NAN	
0,914	-0,2365	-0,006	0	1	NAN	
0,916	-0,236	-0,006	0	1	NAN	
0,918	-0,234	-0,0055	0	1	NAN	
0,92	-0,2335	-0,005	0	1	NAN	
0,922	-0,232	-0,003	0	1	NAN	
0,924	-0,231	-0,0025	0	1	NAN	
0,926	-0,2305	-0,002	0	1	NAN	
0,928	-0,23	-0,0015	0	1	NAN	
0,93	-0,23	-0,0015	0	1	NAN	
0,932	-0,2285	-0,0015	0	1	NAN	
0,934	-0,228	-0,001	0	1	NAN	
0,936	-0,228	-0,001	0	1	NAN	
0,938	-0,228	0	0	1	NAN	
0,94	-0,2285	0,0005	0	1	NAN	
0,942	-0,2285	0,0005	0	1	NAN	
0,944	-0,2275	0,001	0	1	NAN	
0,946	-0,228	0,001	0	1	NAN	
0,948	-0,2275	0,001	0	1	NAN	
0,95	-0,2275	0,001	0	1	NAN	
0,952	-0,2275	0,0015	0	1	NAN	
0,954	-0,2275	0,0015	0	1	NAN	
0,956	-0,228	0,001	0	1	NAN	
0,958	-0,2285	0,001	0	1	NAN	
0,96	-0,229	0,002	0	1	NAN	
0,962	-0,2275	0,002	0	1	NAN	
0,964	-0,227	0,003	0	1	NAN	
0,966	-0,228	0,002	0	1	NAN	
0,968	-0,228	0,002	0	1	NAN	
0,97	-0,2275	0,001	0	1	NAN	
0,972	-0,228	0,002	0	1	NAN	
0,974	-0,2285	0,0015	0	1	NAN	
0,976	-0,2285	0,0015	0	1	NAN	
0,978	-0,2285	0,002	0	1	NAN	
0,98	-0,229	0,002	0	1	NAN	
0,982	-0,2285	0,002	0	1	NAN	
0,984	-0,228	0,002	0	1	NAN	
0,986	-0,2285	0,002	0	1	NAN	
0,988	-0,2285	0,002	0	1	NAN	
0,99	-0,229	0,002	0	1	NAN	
0,992	-0,228	0,002	0	1	NAN	
0,994	-0,2285	0,0015	0	1	NAN	
0,996	-0,2285	0,001	0	1	NAN	
0,998	-0,229	0,0005	0	1	NAN	
1	-0,2295	0,0005	0	1	NAN	
1,002	-0,2285	0,0015	0	1	NAN	
1,004	-0,228	0,0015	0	1	NAN	
1,006	-0,228	0,0015	0	1	NAN	
1,008	-0,228	0,0005	0	1	NAN	
1,01	-0,2275	0	0	1	NAN	
1,012	-0,2275	0	0	1	NAN	
1,014	-0,227	0,0005	0	1	NAN	
1,016	-0,2275	0	0	1	NAN	
1,018	-0,2275	-0,0005	0	1	NAN	
1,02	-0,226	-0,0015	0	1	NAN	
1,022	-0,227	-0,0005	0	1	NAN	
1,024	-0,2265	0	0	1	NAN	
1,026	-0,226	0	0	1	NAN	
1,028	-0,2265	0	0	1	NAN	
1,03	-0,2255	-0,001	0	1	NAN	
1,032	-0,2265	-0,0015	0	1	NAN	
1,034	-0,2255	-0,001	0	1	NAN	
1,036	-0,225	-0,0015	0	1	NAN	
1,038	-0,226	-0,0015	0	1	NAN	
1,04	-0,2265	0	0	1	NAN	
1,042	-0,227	0	0	1	NAN	
1,044	-0,2265	0,0005	0	1	NAN	
1,046	-0,2275	0,0005	0	1	NAN	
1,048	-0,229	0	0	1	NAN	
1,05	-0,232	0,002	0	1	NAN	
1,052	-0,231	0,0015	0	1	NAN	
1,054	-0,2325	0,002	0	1	NAN	
1,056	-0,234	0,003	0	1	NAN	
1,058	-0,237	0,0035	0	1	NAN	
1,06	-0,242	0,005	0	1	NAN	
1,062	-0,242	0,005	0	1	NAN	
1,064	-0,245	0,007	0	1	NAN	
1,066	-0,2485	0,009	0	1	NAN	
1,068	-0,252	0,01	0	1	NAN	
1,07	-0,2555	0,0105	0	1	NAN	
1,072	-0,2605	0,0125	0	1	NAN	
1,074	-0,263	0,015	0	1	NAN	
1,076	-0,2675	0,017	0	1	NAN	
1,078	-0,271	0,019	0	1	NAN	
1,08	-0,2725	0,0205	0	1	NAN	
1,082	-0,275	0,024	0	1	NAN	
1,084	-0,2745	0,027	0	1	NAN	
1,086	-0,2725	0,0295	0	1	NAN	
1,088	-0,269	0,032	0	1	NAN	
1,09	-0,2635	0,0355	0	1	NAN	
1,092	-0,2555	0,0385	0	1	NAN	
1,094	-0,246	0,0415	0	1	NAN	
1,096	-0,2345	0,0435	0	1	NAN	
1,098	-0,222	0,0465	0	1	NAN	
1,1	-0,2085	0,049	0	1	NAN	
1,102	-0,193	0,0525	0	1	NAN	
1,104	-0,178	0,0555	0	1	NAN	
1,106	-0,162	0,058	0	1	NAN	
1,108	-0,146	0,06	0	1	NAN	
1,11	-0,1305	0,0615	0	1	NAN	
1,112	-0,1155	0,063	0	1	NAN	
1,114	-0,0995	0,064	0	1	NAN	
1,116	-0,084	0,065	0	1	NAN	
1,118	-0,0685	0,066	0	1	NAN	
1,12	-0,0535	0,067	0	1	NAN	
1,122	-0,0375	0,0665	0	1	NAN	
1,124	-0,0215	0,0665	0	1	NAN	
1,126	-0,005	0,066	0	1	NAN	
1,128	0,01	0,0655	0	1	NAN	
1,13	0,0255	0,064	0	1	NAN	
1,132	0,0425	0,0625	0	1	NAN	
1,134	0,059	0,0605	0	1	NAN	
1,136	0,076	0,0585	0	1	NAN	
1,138	0,0905	0,056	0	1	NAN	
1,14	0,106	0,0545	0	1	NAN	
1,142	0,121	0,0515	0	1	NAN	
1,144	0,1355	0,05	0	1	NAN	
1,146	0,1505	0,0475	0	1	NAN	
1,148	0,1625	0,0435	0	1	NAN	
1,15	0,1715	0,0405	0	1	NAN	
1,152	0,1815	0,037	0	1	NAN	
1,154	0,189	0,0345	0	1	NAN	
1,156	0,1955	0,0325	0	1	NAN	
1,158	0,201	0,0295	0	1	NAN	
1,16	0,205	0,026	0	1	NAN	
1,162	0,207	0,024	0	1	NAN	
1,164	0,21	0,0215	0	1	NAN	
1,166	0,2115	0,0205	0	1	NAN	
1,168	0,213	0,018	0	1	NAN	
1,17	0,216	0,015	0	1	NAN	
1,172	0,216	0,0135	0	1	NAN	
1,174	0,218	0,011	0	1	NAN	
1,176	0,2205	0,0095	0	1	NAN	
1,178	0,2215	0,008	0	1	NAN	
1,18	0,221	0,007	0	1	NAN	
1,182	0,2245	0,005	0	1	NAN	
1,184	0,2265	0,0035	0	1	NAN	
1,186	0,23	0,002	0	1	NAN	
1,188	0,2325	0,001	0	1	NAN	
1,19	0,2355	-0,0025	0	1	NAN	
1,192	0,2375	-0,003	0	1	NAN	
1,194	0,2405	-0,0045	0	1	NAN	
1,196	0,245	-0,006	0	1	NAN	
1,198	0,2495	-0,008	0	1	NAN	
1,2	0,2545	-0,0105	0	1	NAN	
