LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID1069094,1069094,0,0.32927843928337097,1489.2417437297488,21.29141795569786,0.0,769.0,769,22.5,1,,23.395845354875938,0.0,0.0,255.0,40545.0,73.6322177658772,1.0,0.31773924600866893
ID1058857,1058857,0,0.4353084862232208,1494.2103640839018,13.130164739268409,0.0,123.0,123,22.5,1,,36.78592036930179,0.0,0.0,255.0,63750.0,89.62053560491273,1.0,0.4104630721185435
ID1067049,1067049,0,0.3313439190387726,1487.3077529144616,22.146440067153968,0.0,613.0,613,22.5,1,,23.24870167339873,0.0,0.0,255.0,40290.0,73.42361747886622,1.0,0.3166379221248597
ID1060906,1060906,0,0.38929516077041626,1497.9629601100569,25.989585895899943,0.0,236.0,236,22.5,1,,26.044431621465666,0.0,0.0,255.0,45135.0,77.24286695755673,1.0,0.3371758797582761
ID1056848,1056848,0,0.7098575830459595,1492.0,0.0,0.0,13.0,13,22.5,1,,37.80496249278708,0.0,0.0,255.0,65516.0,88.70355720493882,1.0,0.42619443553366515
ID1067088,1067088,0,0.3199824392795563,1487.5282416751822,22.820737570205065,0.0,616.0,616,22.5,1,,22.071552221581072,0.0,0.0,255.0,38250.0,71.72210745080662,1.0,0.3077370842277564
ID1065042,1065042,0,0.3102734684944153,1488.4112998452974,22.69288243103035,0.0,461.0,461,22.5,1,,21.335833814195038,0.0,0.0,255.0,36975.0,70.62788568250924,1.0,0.3020879587151337
ID1069142,1069142,0,0.3256131112575531,1488.0347874048352,21.406310124585318,0.0,774.0,774,22.5,1,,23.101557991921524,0.0,0.0,255.0,40035.0,73.21412696137806,1.0,0.3155341591945509
ID1063000,1063000,0,0.37608399987220764,1492.1056550214405,23.869569647068218,0.0,344.0,344,22.5,1,,26.044431621465666,0.0,0.0,255.0,45135.0,77.24286695755673,1.0,0.3371758797582761
ID1067101,1067101,0,0.31665268540382385,1487.5372964385244,23.17148869254857,0.0,617.0,617,22.5,1,,21.63012117714945,0.0,0.0,255.0,37485.0,71.06851062914822,1.0,0.3043559093283998
ID1058911,1058911,0,0.4322928488254547,1494.7292998914772,18.369424686832115,0.0,127.0,127,22.5,1,,36.63877668782458,0.0,0.0,255.0,63495.0,89.47126531837569,1.0,0.40950328082931087
ID1060959,1060959,0,0.4307881295681,1498.0950877731398,26.413006702877883,0.0,239.0,239,22.5,1,,29.428736295441432,0.0,0.0,255.0,51000.0,81.49914084803581,1.0,0.36109259544606215
ID1056832,1056832,0,0.6907449960708618,1492.0,0.0,0.0,14.0,14,22.5,1,,36.607039815349104,0.0,0.0,255.0,63440.0,87.57368192359432,1.0,0.41801416831243615
ID1065026,1065026,0,0.3129984140396118,1488.0589362253875,22.550798510762498,0.0,460.0,460,22.5,1,,21.63012117714945,0.0,0.0,255.0,37485.0,71.06851062914822,1.0,0.3043559093283998
ID1067075,1067075,0,0.33193719387054443,1487.304605817826,22.627577768396613,0.0,615.0,615,22.5,1,,23.101557991921524,0.0,0.0,255.0,40035.0,73.21412696137806,1.0,0.3155341591945509
ID1062981,1062981,0,0.37690484523773193,1491.9612987349371,24.078456772056068,0.0,343.0,343,22.5,1,,25.89728793998846,0.0,0.0,255.0,44880.0,77.04910448459712,1.0,0.3361140679469621
ID1069130,1069130,0,0.3260513246059418,1488.4494917512588,21.139779362055634,0.0,772.0,772,22.5,1,,23.24870167339873,0.0,0.0,255.0,40290.0,73.42361747886622,1.0,0.3166379221248597
ID1058893,1058893,0,0.4352216422557831,1494.3091466944497,15.271513730976494,0.0,125.0,125,22.5,1,,37.080207732256206,0.0,0.0,255.0,64260.0,89.91761000165378,1.0,0.4123798189428547
ID1060942,1060942,0,0.4173291325569153,1498.1250273926403,26.234081690308376,0.0,238.0,238,22.5,1,,28.251586843623773,0.0,0.0,255.0,48960.0,80.06060892658303,1.0,0.3528774914706303
ID1056880,1056880,0,0.6907926797866821,1492.0,0.0,0.0,12.0,12,22.5,1,,36.70109636468552,0.0,0.0,255.0,63603.0,87.6499940646678,1.0,0.4187233183108673
ID1058929,1058929,0,0.43930476903915405,1494.3436824156383,17.154279037119586,0.0,126.0,126,22.5,1,,37.22735141373341,0.0,0.0,255.0,64515.0,90.06541894793685,1.0,0.4133367928400247
ID1065073,1065073,0,0.2944512665271759,1488.7519372592676,22.927845145138775,0.0,463.0,463,22.5,1,,20.011540680900172,0.0,0.0,255.0,34680.0,68.59443251157991,1.0,0.2917370980147971
ID1067127,1067127,0,0.31531310081481934,1487.9533181899346,23.589441852675037,0.0,619.0,619,22.5,1,,21.335833814195038,0.0,0.0,255.0,36975.0,70.62788568250924,1.0,0.3020879587151337
ID1069177,1069177,0,0.33153340220451355,1487.3350001041217,21.80671141141764,0.0,776.0,776,22.5,1,,23.395845354875938,0.0,0.0,255.0,40545.0,73.6322177658772,1.0,0.31773924600866893
ID1063038,1063038,0,0.38418301939964294,1492.1482213701581,23.372039679453184,0.0,346.0,346,22.5,1,,27.074437391806118,0.0,0.0,255.0,46920.0,78.57810943682338,1.0,0.34455445143502594
ID1056864,1056864,0,0.6795275807380676,1491.0,0.0,0.0,10.0,10,22.5,1,,36.10040392383151,0.0,0.0,255.0,62562.0,87.12290080080857,1.0,0.41436182211573547
ID1065058,1065058,0,0.30130138993263245,1488.4725042047523,22.90701224602216,0.0,462.0,462,22.5,1,,20.600115406809003,0.0,0.0,255.0,35700.0,69.50865116366258,1.0,0.29636764721998
ID1069154,1069154,0,0.327041894197464,1488.2723353739793,21.289196672897543,0.0,773.0,773,22.5,1,,23.24870167339873,0.0,0.0,255.0,40290.0,73.42361747886622,1.0,0.3166379221248597
ID1067114,1067114,0,0.3157941699028015,1487.6230143152427,23.3695939338756,0.0,618.0,618,22.5,1,,21.482977495672245,0.0,0.0,255.0,37230.0,70.84869358906501,1.0,0.3032233398723952
ID1063019,1063019,0,0.3849468529224396,1492.306951107125,23.61760672896001,0.0,345.0,345,22.5,1,,26.92729371032891,0.0,0.0,255.0,46665.0,78.3895820974517,1.0,0.3435060245231779
ID1069166,1069166,0,0.32956141233444214,1487.8789957203985,21.468862804593922,0.0,775.0,775,22.5,1,,23.395845354875938,0.0,0.0,255.0,40545.0,73.6322177658772,1.0,0.31773924600866893
ID1060975,1060975,0,0.4545098841190338,1498.2061909420652,26.558414927444154,0.0,240.0,240,22.5,1,,31.341604154645125,0.0,0.0,255.0,54315.0,83.74879189897828,1.0,0.3742335076600369
ID1056912,1056912,0,0.7122132778167725,1493.0,0.0,0.0,15.0,15,22.5,1,,37.9867282169648,0.0,0.0,255.0,65831.0,88.92982122552459,1.0,0.4271539928167748
ID1065104,1065104,0,0.29023972153663635,1489.346663861922,23.214418756892574,0.0,465.0,465,22.5,1,,19.57010963646855,0.0,0.0,255.0,33915.0,67.89734104729595,1.0,0.28823086934783493
ID1061009,1061009,0,0.4837978780269623,1498.3464715830044,26.65251492594498,0.0,242.0,242,22.5,1,,34.13733410271206,0.0,0.0,255.0,59160.0,86.85629378742242,1.0,0.3930323597074258
ID1063057,1063057,0,0.39375078678131104,1492.0766532672853,23.033673158901,0.0,347.0,347,22.5,1,,28.104443162146566,0.0,0.0,255.0,48705.0,79.87775047322394,1.0,0.3518431978322617
ID1067153,1067153,0,0.3079915940761566,1488.2123240436595,23.628486611496196,0.0,620.0,620,22.5,1,,20.74725908828621,0.0,0.0,255.0,35955.0,69.73455650912688,1.0,0.2975176171884137
ID1058965,1058965,0,0.44698840379714966,1497.2226429822574,21.29907568028609,0.0,130.0,130,22.5,1,,36.34448932487017,0.0,0.0,255.0,62985.0,89.1712462972708,1.0,0.40758081594719775
ID1069210,1069210,0,0.317457377910614,1487.280021688418,22.62728796813688,0.0,779.0,779,22.5,1,,21.924408540103865,0.0,0.0,255.0,37995.0,71.50520862146553,1.0,0.3066127483966568
ID1067166,1067166,0,0.31017443537712097,1488.5863677409548,23.963375940742008,0.0,622.0,622,22.5,1,,20.74725908828621,0.0,0.0,255.0,35955.0,69.73455650912688,1.0,0.2975176171884137
ID1065119,1065119,0,0.2840103805065155,1489.871889300137,23.177069006945864,0.0,466.0,466,22.5,1,,19.12867859203693,0.0,0.0,255.0,33150.0,67.19011626164115,1.0,0.28469482799447837
ID1056896,1056896,0,0.6842354536056519,1491.0,0.0,0.0,11.0,11,22.5,1,,35.94056549336411,0.0,0.0,255.0,62285.0,86.82447212466221,1.0,0.41394510803084184
ID1060992,1060992,0,0.4632626473903656,1498.3673738763343,26.568423175322682,0.0,241.0,241,22.5,1,,32.22446624350837,0.0,0.0,255.0,55845.0,84.75238925362639,1.0,0.38021897113808556
ID1065089,1065089,0,0.2937118411064148,1488.9767310764437,23.104078281473686,0.0,464.0,464,22.5,1,,19.864396999422965,0.0,0.0,255.0,34425.0,68.3631753871594,1.0,0.2905715962859455
ID1058947,1058947,0,0.43916985392570496,1495.4309666088286,19.62269356830543,0.0,128.0,128,22.5,1,,36.49163300634738,0.0,0.0,255.0,63240.0,89.32150304212067,1.0,0.40854253190454365
ID1067140,1067140,0,0.30676358938217163,1488.229879347888,23.726217652578068,0.0,621.0,621,22.5,1,,20.600115406809003,0.0,0.0,255.0,35700.0,69.50865116366258,1.0,0.29636764721998
ID1069188,1069188,0,0.32447919249534607,1487.2737015729676,22.217096305842773,0.0,777.0,777,22.5,1,,22.660126947489903,0.0,0.0,255.0,39270.0,72.58023677733252,1.0,0.3122079501753137
ID1069199,1069199,0,0.32366743683815,1487.2730258905688,22.076322924440785,0.0,778.0,778,22.5,1,,22.660126947489903,0.0,0.0,255.0,39270.0,72.58023677733252,1.0,0.3122079501753137
ID1056944,1056944,0,0.7342821955680847,1494.0,0.0,0.0,16.0,16,22.5,1,,39.89959607616849,0.0,0.0,255.0,69146.0,90.81576828967886,1.0,0.43934656753548657
ID1069233,1069233,0,0.3106195628643036,1487.747629004986,23.388942885445598,0.0,782.0,782,22.5,1,,21.041546451240624,0.0,0.0,255.0,36465.0,70.18325981890584,1.0,0.29980862253383805
ID1061044,1061044,0,0.48859766125679016,1498.46363857152,26.468277223865215,0.0,244.0,244,22.5,1,,35.0201961915753,0.0,0.0,255.0,60690.0,87.79626285905874,1.0,0.3988802604023589
ID1063096,1063096,0,0.3713250458240509,1491.681225868016,22.029901647603175,0.0,349.0,349,22.5,1,,26.7801500288517,0.0,0.0,255.0,46410.0,78.2003232258879,1.0,0.3424557460139275
ID1067192,1067192,0,0.298550009727478,1488.7456401284846,24.012490563379828,0.0,623.0,623,22.5,1,,19.864396999422965,0.0,0.0,255.0,34425.0,68.3631753871594,1.0,0.2905715962859455
ID1059001,1059001,0,0.4419882893562317,1497.3256714743088,21.219946493580483,0.0,131.0,131,22.5,1,,35.75591459896134,0.0,0.0,255.0,61965.0,88.56522417378862,1.0,0.403724090719837
ID1065149,1065149,0,0.28184670209884644,1490.0863315385855,22.630714008383308,0.0,468.0,468,22.5,1,,19.12867859203693,0.0,0.0,255.0,33150.0,67.19011626164115,1.0,0.28469482799447837
ID1069245,1069245,0,0.3129379153251648,1487.7052624701664,23.16024918513569,0.0,781.0,781,22.5,1,,21.335833814195038,0.0,0.0,255.0,36975.0,70.62788568250924,1.0,0.3020879587151337
ID1056928,1056928,0,0.6449170112609863,1491.0,0.0,0.0,9.0,9,22.5,1,,33.89382573571841,0.0,0.0,255.0,58738.0,84.77671550537619,1.0,0.3998011191359378
ID1061025,1061025,0,0.4970494210720062,1498.8453320861015,26.232794471429816,0.0,245.0,245,22.5,1,,35.75591459896134,0.0,0.0,255.0,61965.0,88.56522417378862,1.0,0.403724090719837
ID1063076,1063076,0,0.3845296800136566,1491.7583318551883,22.220572283392464,0.0,348.0,348,22.5,1,,27.810155799192152,0.0,0.0,255.0,48195.0,79.50995457183323,1.0,0.34976948419794507
ID1069221,1069221,0,0.31120356917381287,1487.3816043417996,22.944889706198975,0.0,780.0,780,22.5,1,,21.335833814195038,0.0,0.0,255.0,36975.0,70.62788568250924,1.0,0.3020879587151337
ID1058983,1058983,0,0.45494455099105835,1496.5224547458347,21.047376263302652,0.0,129.0,129,22.5,1,,37.080207732256206,0.0,0.0,255.0,64260.0,89.91761000165378,1.0,0.4123798189428547
ID1067179,1067179,0,0.2962943911552429,1488.9415700036059,24.0023382490036,0.0,624.0,624,22.5,1,,19.717253317945758,0.0,0.0,255.0,34170.0,68.13081534018144,1.0,0.2894028674028965
ID1065134,1065134,0,0.27880099415779114,1490.0327668919995,22.776146974162046,0.0,467.0,467,22.5,1,,18.834391229082517,0.0,0.0,255.0,32640.0,66.71284449231365,1.0,0.2823203143624393
ID1056976,1056976,0,0.7902238965034485,1496.0,0.0,0.0,19.0,19,22.5,1,,42.637045585689556,0.0,0.0,255.0,73890.0,93.136334738604,1.0,0.4577917491101028
ID1067218,1067218,0,0.29528918862342834,1490.363251766808,23.094595363842593,0.0,626.0,626,22.5,1,,20.011540680900172,0.0,0.0,255.0,34680.0,68.59443251157991,1.0,0.2917370980147971
ID1061077,1061077,0,0.4974697530269623,1498.686739161443,26.137455697638103,0.0,246.0,246,22.5,1,,35.90305828043854,0.0,0.0,255.0,62220.0,88.7174840860496,1.0,0.4046897705712118
ID1069269,1069269,0,0.3001672327518463,1488.0236820073715,23.632256663357577,0.0,784.0,784,22.5,1,,20.15868436237738,0.0,0.0,255.0,34935.0,68.8245978312143,1.0,0.2928994138376894
ID1065177,1065177,0,0.28854605555534363,1489.9660930623065,21.986848211083405,0.0,470.0,470,22.5,1,,19.864396999422965,0.0,0.0,255.0,34425.0,68.3631753871594,1.0,0.2905715962859455
ID1059037,1059037,0,0.45760980248451233,1498.2840730987427,22.643939361861147,0.0,133.0,133,22.5,1,,35.314483554529716,0.0,0.0,255.0,61200.0,88.10539040815804,1.0,0.40082091902585565
ID1067231,1067231,0,0.29011741280555725,1490.253834544154,22.76103012978304,0.0,627.0,627,22.5,1,,19.717253317945758,0.0,0.0,255.0,34170.0,68.13081534018144,1.0,0.2894028674028965
ID1056960,1056960,0,0.8204821348190308,1496.0,0.0,0.0,20.0,20,22.5,1,,44.95845354875938,0.0,0.0,255.0,77913.0,94.84648776081859,1.0,0.47401284549549627
ID1061061,1061061,0,0.47962701320648193,1498.4051551543446,26.592773733658824,0.0,243.0,243,22.5,1,,33.843046739757646,0.0,0.0,255.0,58650.0,86.53869933787307,1.0,0.39107413213623915
ID1067205,1067205,0,0.2986977994441986,1490.187626437784,23.396023322572614,0.0,625.0,625,22.5,1,,20.15868436237738,0.0,0.0,255.0,34935.0,68.8245978312143,1.0,0.2928994138376894
ID1069257,1069257,0,0.30094265937805176,1487.9225594114084,23.39820658198072,0.0,783.0,783,22.5,1,,20.305828043854586,0.0,0.0,255.0,35190.0,69.05368226346528,1.0,0.29405858425305054
ID1059019,1059019,0,0.452347069978714,1498.0090413479693,21.87497157228147,0.0,132.0,132,22.5,1,,35.314483554529716,0.0,0.0,255.0,61200.0,88.10539040815804,1.0,0.40082091902585565
ID1065163,1065163,0,0.2946396470069885,1490.084717301659,22.49256133935768,0.0,469.0,469,22.5,1,,20.15868436237738,0.0,0.0,255.0,34935.0,68.8245978312143,1.0,0.2928994138376894
ID1063116,1063116,0,0.37115395069122314,1491.374401257173,21.679707387331792,0.0,350.0,350,22.5,1,,26.92729371032891,0.0,0.0,255.0,46665.0,78.3895820974517,1.0,0.3435060245231779
ID1057008,1057008,0,0.7665393948554993,1496.0,0.0,0.0,18.0,18,22.5,1,,41.83554529717253,0.0,0.0,255.0,72501.0,92.44524042449058,1.0,0.4525440693871511
ID1065203,1065203,0,0.31672146916389465,1489.3386449127347,21.318462372512045,0.0,473.0,473,22.5,1,,22.365839584535486,0.0,0.0,255.0,38760.0,72.1530483692426,1.0,0.3099777499361981
ID1063156,1063156,0,0.33103248476982117,1490.3271291251522,21.790516511250953,0.0,352.0,352,22.5,1,,23.395845354875938,0.0,0.0,255.0,40545.0,73.6322177658772,1.0,0.31773924600866893
ID1067257,1067257,0,0.29509297013282776,1490.102555848789,22.158760196171485,0.0,629.0,629,22.5,1,,20.305828043854586,0.0,0.0,255.0,35190.0,69.05368226346528,1.0,0.29405858425305054
ID1069305,1069305,0,0.28627392649650574,1489.3720568147626,23.664350848944178,0.0,787.0,787,22.5,1,,19.12867859203693,0.0,0.0,255.0,33150.0,67.19011626164115,1.0,0.28469482799447837
ID1061114,1061114,0,0.47417783737182617,1498.1245035103145,24.514693000553468,0.0,248.0,248,22.5,1,,34.72590882862089,0.0,0.0,255.0,60180.0,87.48505252298916,1.0,0.3969353372622789
ID1056992,1056992,0,0.8474823236465454,1495.0,0.0,0.0,22.0,22,22.5,1,,47.58165031736873,0.0,0.0,255.0,82459.0,96.8347372457821,1.0,0.49136964348443335
ID1063136,1063136,0,0.3404536843299866,1490.4486339694179,21.925703734852174,0.0,351.0,351,22.5,1,,24.131563762261973,0.0,0.0,255.0,41820.0,74.6621257894731,1.0,0.32321024223588846
ID1069281,1069281,0,0.2871999442577362,1489.1722143470072,23.79627614208822,0.0,786.0,786,22.5,1,,19.12867859203693,0.0,0.0,255.0,33150.0,67.19011626164115,1.0,0.28469482799447837
ID1065190,1065190,0,0.29528409242630005,1489.8958032817566,21.77927374819359,0.0,471.0,471,22.5,1,,20.452971725331796,0.0,0.0,255.0,35445.0,69.28169653040705,1.0,0.2952146490286246
ID1061095,1061095,0,0.47334837913513184,1498.597983679816,24.838985922032975,0.0,247.0,247,22.5,1,,34.578765147143685,0.0,0.0,255.0,59925.0,87.3286593571978,1.0,0.3959612503119646
ID1067244,1067244,0,0.2860755920410156,1490.278457159955,22.32974705455667,0.0,628.0,628,22.5,1,,19.57010963646855,0.0,0.0,255.0,33915.0,67.89734104729595,1.0,0.28823086934783493
ID1069293,1069293,0,0.2875368595123291,1488.3517795459138,23.887980555084003,0.0,785.0,785,22.5,1,,19.12867859203693,0.0,0.0,255.0,33150.0,67.19011626164115,1.0,0.28469482799447837
ID1059055,1059055,0,0.48270049691200256,1499.0337296507896,23.673069732128884,0.0,135.0,135,22.5,1,,36.49163300634738,0.0,0.0,255.0,63240.0,89.32150304212067,1.0,0.40854253190454365
ID1057040,1057040,0,0.7240919470787048,1495.0,0.0,0.0,17.0,17,22.5,1,,39.51875360646278,0.0,0.0,255.0,68486.0,90.39636430342193,1.0,0.43717193618335387
ID1069329,1069329,0,0.29472899436950684,1489.8994917681887,22.931650048433653,0.0,790.0,790,22.5,1,,20.011540680900172,0.0,0.0,255.0,34680.0,68.59443251157991,1.0,0.2917370980147971
ID1059091,1059091,0,0.47385987639427185,1499.2564143738134,23.84535211091215,0.0,136.0,136,22.5,1,,35.90305828043854,0.0,0.0,255.0,62220.0,88.7174840860496,1.0,0.4046897705712118
ID1067283,1067283,0,0.31522002816200256,1489.7483114148224,21.367385177969332,0.0,632.0,632,22.5,1,,22.21869590305828,0.0,0.0,255.0,38505.0,71.9380511749059,1.0,0.3088587408218366
ID1063196,1063196,0,0.28754106163978577,1489.8091356253217,22.223983581017226,0.0,354.0,354,22.5,1,,19.717253317945758,0.0,0.0,255.0,34170.0,68.13081534018144,1.0,0.2894028674028965
ID1065245,1065245,0,0.31918591260910034,1489.1715852163052,21.375020799899414,0.0,474.0,474,22.5,1,,22.512983266012697,0.0,0.0,255.0,39015.0,72.36710747002176,1.0,0.3110941428098221
ID1069341,1069341,0,0.2986445426940918,1489.6312404538344,23.32401747228182,0.0,789.0,789,22.5,1,,20.15868436237738,0.0,0.0,255.0,34935.0,68.8245978312143,1.0,0.2928994138376894
ID1057024,1057024,0,0.8327521681785583,1496.0,0.0,0.0,21.0,21,22.5,1,,46.12290825158684,0.0,0.0,255.0,79931.0,95.72978721206077,1.0,0.4818031001094289
ID1059073,1059073,0,0.4714391529560089,1498.5891259309687,23.113782850806917,0.0,134.0,134,22.5,1,,36.050201961915754,0.0,0.0,255.0,62475.0,88.86923936118664,1.0,0.4056544449018944
ID1065217,1065217,0,0.3015764653682709,1489.9494246937252,21.62982323639804,0.0,472.0,472,22.5,1,,21.041546451240624,0.0,0.0,255.0,36465.0,70.18325981890584,1.0,0.29980862253383805
ID1069317,1069317,0,0.2903003692626953,1489.563541181584,23.26467392405274,0.0,788.0,788,22.5,1,,19.57010963646855,0.0,0.0,255.0,33915.0,67.89734104729595,1.0,0.28823086934783493
ID1067270,1067270,0,0.30711281299591064,1490.0952089333337,21.893702189455162,0.0,630.0,630,22.5,1,,21.335833814195038,0.0,0.0,255.0,36975.0,70.62788568250924,1.0,0.3020879587151337
ID1063176,1063176,0,0.31588274240493774,1490.026410570931,21.853577955933737,0.0,353.0,353,22.5,1,,22.071552221581072,0.0,0.0,255.0,38250.0,71.72210745080662,1.0,0.3077370842277564
ID1061133,1061133,0,0.46277090907096863,1497.84451585251,24.293185169022767,0.0,249.0,249,22.5,1,,33.843046739757646,0.0,0.0,255.0,58650.0,86.53869933787307,1.0,0.39107413213623915
ID1065231,1065231,0,0.3205631375312805,1489.0820531887682,21.420298642567413,0.0,475.0,475,22.5,1,,22.660126947489903,0.0,0.0,255.0,39270.0,72.58023677733252,1.0,0.3122079501753137
ID1057072,1057072,0,0.8204289078712463,1494.0,0.0,0.0,24.0,24,22.5,1,,47.06116560877092,0.0,0.0,255.0,81557.0,96.49248650417489,1.0,0.48771844641742906
